MPSH,2,2021/11/19,20211204,OUT,DAIDO-ROBOT,8000,121478200,SFC-040DA2-12B-19B,1,RMB,208,,2301,MPTJ,OUT,DAIDO-ROBOT,8000,54
MPSH,2,2021/11/19,20211217,OUT,ZHENGYI BEARING,8000,123141500,PSL-D-14,2,RMB,206,,2602,MPTJ,OUT,ZHENGYI BEARING,8000,55
MPSH,2,2021/11/19,20211203,OUT,ANSEN,8000,071287100,CPU-36-A-10B-10B,2,RMB,381,,2901,MPJP,IN,ANSEN,8000,56
MPSH,2,2021/11/19,20211122,OUT,ANSEN,8000,121478200,SFC-040DA2-12B-19B,1,RMB,160,,2301,MPTJ,OUT,ANSEN,8000,57
MPSH,2,2021/11/19,20211122,OUT,ANSEN,8000,125898200,SFC-025SA2-12B-14B,2,RMB,92,,2301,MPTJ,OUT,ANSEN,8000,58
MPSH,2,2021/11/19,20220107,OUT,ANSEN,8000,121519100,BXW-04-10H-24V-10,1,RMB,177,,1201,MPJP,IN,ANSEN,8000,59
MPSH,2,2021/11/19,20211206,OUT,ANSEN,8000,121830200,SFC-040DA2-16B-19B,5,RMB,160,,2301,MPTJ,OUT,ANSEN,8000,60
MPSH,2,2021/11/19,20211206,OUT,ANSEN,8000,121922500,SFC-060DA2-16B-24B,1,RMB,305,,2301,MPTJ,OUT,ANSEN,8000,61
MPSH,2,2021/11/19,20220107,OUT,ANSEN,8000,123142100,PSL-D-20,8,RMB,248,,2602,MPJP,IN,ANSEN,8000,62
MPSH,2,2021/11/19,20211220,OUT,ANSEN,8000,,BXH-08-10N-01,1500,RMB,172,,1401,MPTJ,OUT,ANSEN,8000,63
MPSH,2,2021/11/19,20211203,OUT,ANSEN,8000,121519100,BXW-04-10H-24V-10,6,RMB,177,,1201,MPJP,IN,ANSEN,8000,64
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,121519100,BXW-04-10H-24V-10,6,RMB,177,,1201,MPJP,IN,ANSEN,8000,65
MPSH,2,2021/11/19,20211122,OUT,ANSEN,8000,123429800,CS-08-33G 24V 15DIN,2,RMB,337,,1301,MPTJ,OUT,ANSEN,8000,66
MPSH,2,2021/11/19,20220304,OUT,TSUGAMI,1000,121937300,SFC-050SA2-18B-16BC,6,RMB,273,,2301,MPTJ,OUT,TSUGAMI,1000,67
MPSH,2,2021/11/19,20220106,OUT,TSUGAMI,1000,121937300,SFC-050SA2-18B-16BC,6,RMB,273,,2301,MPTJ,OUT,TSUGAMI,1000,68
MPSH,2,2021/11/19,20211206,OUT,TSUGAMI,1000,121937300,SFC-050SA2-18B-16BC,2,RMB,273,,2301,MPTJ,OUT,TSUGAMI,1000,69
MPSH,2,2021/11/19,20220210,OUT,TIANJIN AOXIANG,8000,128962400,BXR-020-10LE-014-C8,10,RMB,345,,1201,MPJP,IN,TIANJIN AOXIANG,8000,70
MPSH,2,2021/11/19,20211122,OUT,TIANJIN AOXIANG,8000,123141500,PSL-D-14,4,RMB,187,,2602,MPTJ,OUT,TIANJIN AOXIANG,8000,71
MPSH,2,2021/11/19,20211122,OUT,TIANJIN AOXIANG,8000,122822400,ALS-030-R-12B-14B,1,RMB,67,,2202,MPTJ,OUT,TIANJIN AOXIANG,8000,72
MPSH,2,2021/11/19,20211029,OUT,BITPASS,8000,122682300,SFF-090DS-32K-38K,10,RMB,462,,2302,MPTJ,OUT,BITPASS,8000,73
MPSH,2,2021/11/19,20211126,OUT,BITPASS,8000,121830200,SFC-040DA2-16B-19B,4,RMB,73,,2301,MPTJ,OUT,BITPASS,8000,74
MPSH,2,2021/11/19,20211126,OUT,BITPASS,8000,121608300,SFC-020DA2-8B-10B,4,RMB,58,,2301,MPTJ,OUT,BITPASS,8000,75
MPSH,2,2021/11/19,20211119,OUT,BITPASS,8000,,ALS-040ARN-15BHA-16BHA,30,RMB,45,,2202,MPTJ,OUT,BITPASS,8000,76
MPSH,2,2021/11/19,20211123,OUT,BITPASS,8000,,ALS-040ARN-15BHA-16BHA,70,RMB,45,,2202,MPTJ,OUT,BITPASS,8000,77
MPSH,2,2021/11/19,20211124,OUT,BITPASS,8000,121608300,SFC-020DA2-8B-10B,4,RMB,58,,2301,MPTJ,OUT,BITPASS,8000,78
MPSH,2,2021/11/19,20211129,OUT,BITPASS,8000,,SFC-090DA2-38K-40K,5,RMB,393,,2301,MPTJ,OUT,BITPASS,8000,79
MPSH,2,2021/11/19,20211202,OUT,BITPASS,8000,,BXL-16-10N-080-24V-37,4,RMB,594,,1401,MPTJ,OUT,BITPASS,8000,80
MPSH,2,2021/11/19,20211130,OUT,BITPASS,8000,,BXL-16-10N-080-24V-37,2,RMB,594,,1401,MPTJ,OUT,BITPASS,8000,81
MPSH,2,2021/11/19,20211130,OUT,BITPASS,8000,,CS-12-35N 24V R25DIN A25DIN,3,RMB,495,,1301,MPTJ,OUT,BITPASS,8000,82
MPSH,2,2021/11/19,20220110,OUT,HEXI,8000,,SFF-080DS-28K-32KK,4,RMB,410,,2302,MPTJ,OUT,HEXI,8000,83
MPSH,2,2021/11/19,20211208,OUT,NICHIDEN,8000,123155200,PSL-K-8-C,3,RMB,218,,2602,MPTJ,OUT,NICHIDEN,8000,84
MPSH,2,2021/11/19,20211207,OUT,TOYO AUTOMATION,8000,121375800,SFC-030DA2-8B-10B,10,RMB,67.097,,2301,MPTJ,OUT,TOYO AUTOMATION,8000,85
MPSH,2,2021/11/19,20211201,OUT,JULIAN,8000,122648200,121-08-10G,5,RMB,2187,,1302,MPJP,IN,JULIAN,8000,86
MPSH,2,2021/11/19,20211230,OUT,JULIAN,8000,122648200,121-08-10G,6,RMB,2187,,1302,MPJP,IN,JULIAN,8000,87
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,,BXL-08-10N-004-24V-14,1,RMB,217,,1401,MPTJ,OUT,ACE,8000,88
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,121355200,SFC-020SA2-8B-10B,2,RMB,85,,2301,MPTJ,OUT,ACE,8000,89
MPSH,2,2021/11/19,20211201,OUT,ACE,8000,,ALS-055ABN-22BHA-25BHA,5,RMB,106,,2202,MPTJ,OUT,ACE,8000,90
MPSH,2,2021/11/19,20220107,OUT,ACE,8000,071287100,CPU-36-A-10B-10B,5,RMB,381,,2901,MPJP,IN,ACE,8000,91
MPSH,2,2021/11/19,20211124,OUT,ACE,8000,121608300,SFC-020DA2-8B-10B,40,RMB,118,,2301,MPTJ,OUT,ACE,8000,92
MPSH,2,2021/11/19,20211201,OUT,ACE,8000,,AK-140-MAT-19N,2,RMB,294,,3101,MPTJ,OUT,ACE,8000,93
