据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C
MPTJ,2,20211227,20211018,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,640,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,480,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211119,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,320,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123149900,PSL-K-10,160,RMB,37.3195,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,123145700,PSL-G-24,28,RMB,40,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123145700,PSL-G-24,300,RMB,38.2764,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(India),9800,123145700,PSL-G-24,100,RMB,39.2971,,2602,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123155800,PSL-K-12.7-C,160,RMB,49.6955,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123158800,PSL-K-17-F,45,RMB,157.3798,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123145900,PSL-G-28,180,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,123145900,PSL-G-28,2,RMB,47,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123145900,PSL-G-28,240,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123145900,PSL-G-28,60,RMB,43.7627,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123148900,PSL-G-50-C,24,RMB,115.212,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123149200,PSL-G-60-C,24,RMB,134.1588,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123158400,PSL-K-12.7-F,160,RMB,116.8068,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220320,IN,MIKIPULLEY(JAPAN),9800,123146300,PSL-G-38,35,RMB,55.1818,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123146300,PSL-G-38,45,RMB,55.1818,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(JAPAN),9800,123146300,PSL-G-38,135,RMB,55.1818,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123948400,PSL-G-70,1,RMB,122,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(HONG KONG),9800,123948400,PSL-G-70,30,RMB,129,,2602,,,MIKIPULLEY(HONG KONG),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,123948400,PSL-G-70,10,RMB,122,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220214,IN,MIKIPULLEY(JAPAN),9800,123948400,PSL-G-70,8,RMB,129.2466,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,123948400,PSL-G-70,7,RMB,122,,2602,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(JAPAN),9800,123147800,PSL-G-30-C,360,RMB,71.3855,,2602,,,MIKIPULLEY(JAPAN),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,,SFF-080DS-T003,14,RMB,321,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,,SFF-080DS-T003,1,RMB,321,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20210901,IN,MIKIPULLEY(SHANG HAI),9800,,SFF-080DS-T003,10,RMB,321,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,18B-22B,SFC-050SA2,2,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,22B-24B,SFC-060SA2,11,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,24B-30B,SFC-080DA2,1,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,14B-14B,SFC-025DA2,6,RMB,49.12,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,6B-9K,SFC-020DA2,3,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220313,IN,MIKIPULLEY(TAI WAN),9800,SFF-080SS,组件,500,RMB,27.4314,,2301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(TAI WAN),9800,SFF-080SS,组件,650,RMB,27.4314,,2301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(India),9800,SFC-080DA2,轴衬,39000,RMB,0.8931,,2301,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(India),9800,SFC-080DA2,轴衬,1000,RMB,0.8931,,2301,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-080DA2-T090,54,RMB,226,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,10BHA-10BHA,ALS-030ARN,5,RMB,32,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T172,390,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220208,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T172,570,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220308,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T172,180,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220407,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T172,370,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T172,590,RMB,175,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,38K-38K,SFF-100DS,4,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,150,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,150,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220216,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,270,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220201,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,60,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220307,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,300,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220330,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,120,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220329,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,300,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220428,IN,MIKIPULLEY(SHANG HAI),9800,16B-14BC,SFC-050SA2,300,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,19B-19B,SFC-050DA2,50,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220310,IN,MIKIPULLEY(SHANG HAI),9800,35K-38K,SFF-090SS,4,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220225,IN,MIKIPULLEY(SHANG HAI),9800,24BH-25B,SFC-060SA2,6,RMB,216.96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220304,IN,MIKIPULLEY(SHANG HAI),9800,24BH-25B,SFC-060SA2,18,RMB,192,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,14B-15B,SFC-050SA2,20,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,8B-14B,SFC-030DA2,10,RMB,94,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,15B-19B,SFC-040DA2,1,RMB,121,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,22B-32B,SFC-080DA2,10,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,22K-25K,SFF-070SS,40,RMB,232,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220103,IN,MIKIPULLEY(SHANG HAI),9800,22K-25K,SFF-070SS,100,RMB,232,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220129,IN,MIKIPULLEY(SHANG HAI),9800,22K-25K,SFF-070SS,236,RMB,232,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,20B-25B,SFC-060DA2,1,RMB,137.63,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,20B-25B,SFC-060DA2,45,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,20B-25B,SFC-060DA2,10,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220112,IN,MIKIPULLEY(SHANG HAI),9800,10B-12B,SFC-050DA2,14,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(SHANG HAI),9800,10B-12B,SFC-050DA2,5,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,35BHA-38BKA,ALS-080ARN,2,RMB,150,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,ALS-040ARN-T013,ALS-040ARN,30,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T212,140,RMB,130,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220117,IN,MIKIPULLEY(SHANG HAI),9800,10B-10B,SFC-030SA2,5,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,10B-10B,SFC-030SA2,1,RMB,74,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,15B-19B,SFC-060SA2,10,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,15B-19B,SFC-060SA2,20,RMB,183,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(India),9800,SFC-090DA2,组板弹簧,2800,RMB,37.1919,,2301,,,MIKIPULLEY(India),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,19B-25B,SFC-060SA2,10,RMB,103.48,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,35B-35B,SFC-100SA2,1,RMB,310,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211222,IN,MIKIPULLEY(SHANG HAI),9800,35BHA-35BHA,ALS-065ARN,22,RMB,102,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,20BHA-35BHA,ALS-065ARN,50,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211230,IN,MIKIPULLEY(SHANG HAI),9800,10BHA-14BHA,ALS-040ARN,10,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211124,IN,MIKIPULLEY(SHANG HAI),9800,40K-40KK,SFF-100DS,35,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,,SRG-070AS-T008,15,RMB,231,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,15B-19K,SFC-050SA2,56,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,15B-19K,SFC-050SA2,2,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,15B-19K,SFC-050SA2,5,RMB,125,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220208,IN,MIKIPULLEY(SHANG HAI),9800,22K-25K,SFF-080DS,1,RMB,320,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,ALS-040ARN-T014,ALS-040ARN,30,RMB,41,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220225,IN,MIKIPULLEY(SHANG HAI),9800,25B-25BH,SFC-060SA2,2,RMB,216.96,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,14B-19B,SFC-040DA2,44,RMB,57.27,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,14B-17B,SFC-050DA2,4,RMB,77.4,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,16B-24B,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,28B-28B,SFC-060DA2,1,RMB,125.81,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,28B-28B,SFC-060DA2,2,RMB,125.81,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,20B-35B,SFC-080DA2,1,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220120,IN,MIKIPULLEY(SHANG HAI),9800,20B-35B,SFC-080DA2,4,RMB,287,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,38K-38K,SFF-090DS,2,RMB,398,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,32KK-32KK,SFF-090SS,8,RMB,292,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211020,IN,MIKIPULLEY(SHANG HAI),9800,38KK-38KK,SFF-100DS,50,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,38KK-38KK,SFF-100DS,100,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,38KK-38KK,SFF-100DS,100,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211103,IN,MIKIPULLEY(SHANG HAI),9800,38KK-38KK,SFF-100DS,50,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,48BHA-55BHA,ALS-105ABN,2,RMB,238,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,14B-14B,SFC-040SA2,300,RMB,42.15,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,6B-8B,SFC-020DA2,10,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,6B-8B,SFC-020DA2,40,RMB,48.45,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-035DA2,40,RMB,53.51,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-035DA2,4,RMB,105,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220114,IN,MIKIPULLEY(SHANG HAI),9800,无孔径,ALS-055-R,1,RMB,78,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,无孔径,ALS-055-R,27,RMB,78,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211222,IN,MIKIPULLEY(SHANG HAI),9800,22BHA-28BHA,ALS-055ARN,10,RMB,94,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-35BHA,ALS-065ARN,300,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-35BHA,ALS-065ARN,150,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-35BHA,ALS-065ARN,50,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211215,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-35BHA,ALS-065ARN,300,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211201,IN,MIKIPULLEY(SHANG HAI),9800,25BHA-35BHA,ALS-065ARN,400,RMB,97,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(SHANG HAI),9800,10B-10B,SFC-025DA2,1,RMB,91,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,15B-14BC,SFC-050SA2,4,RMB,155,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220107,IN,MIKIPULLEY(SHANG HAI),9800,16B-20B,SFC-050SA2,1,RMB,56.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211222,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T081,100,RMB,90,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220110,IN,MIKIPULLEY(SHANG HAI),9800,12B-22B,SFC-050DA2,2,RMB,77.4,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(TAI WAN),9800,SFC-100DA2  Φ40,夹紧套,24,RMB,82.7408,,2301,,,MIKIPULLEY(TAI WAN),9800
MPTJ,2,20211227,20210901,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,13,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211215,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,40,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220125,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,39,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,8,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,3,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,15,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211101,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SRG-060AS,20,RMB,158,,2303,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211208,IN,MIKIPULLEY(SHANG HAI),9800,32K-32K,SFF-100DS,1,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,25B-35B,SFC-060DA2,1,RMB,224,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220104,IN,MIKIPULLEY(SHANG HAI),9800,10B-14B,SFC-035SA2,40,RMB,37.89,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220126,IN,MIKIPULLEY(SHANG HAI),9800,14B-19B,SFC-040SA2,10,RMB,91,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,12B-16B,SFC-050SA2,500,RMB,56.25,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220118,IN,MIKIPULLEY(SHANG HAI),9800,19B-20B,SFC-080SA2,20,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220215,IN,MIKIPULLEY(SHANG HAI),9800,19B-20B,SFC-080SA2,10,RMB,228,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,9.525B-15B,SFC-035DA2,15,RMB,105,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-080DA2-T088,50,RMB,212,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,35K-38K,SFF-100SS,2,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,35K-40K,SFF-100SS,2,RMB,323,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211215,IN,MIKIPULLEY(SHANG HAI),9800,25K-32K,SFF-080SS,3,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220304,IN,MIKIPULLEY(SHANG HAI),9800,18B-16BC,SFC-060SA2,5,RMB,221,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220106,IN,MIKIPULLEY(SHANG HAI),9800,18B-16BC,SFC-060SA2,6,RMB,221,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,18B-16BC,SFC-060SA2,40,RMB,221,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220108,IN,MIKIPULLEY(SHANG HAI),9800,,SFC-050SA2-T092,140,RMB,126,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,35BHA-35BHA,ALS-080ARN,50,RMB,147,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220115,IN,MIKIPULLEY(SHANG HAI),9800,22B-24B,SFC-050DA2,2,RMB,166,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211229,IN,MIKIPULLEY(SHANG HAI),9800,35K-35KS,SFF-080SS,5,RMB,243,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211210,IN,MIKIPULLEY(SHANG HAI),9800,22B-28B,ALS-055-R,1,RMB,110,,2202,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211228,IN,MIKIPULLEY(SHANG HAI),9800,4.5B-8B,SFC-020DA2,15,RMB,87,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20220105,IN,MIKIPULLEY(SHANG HAI),9800,28B-35B,SFC-060DA2,300,RMB,146,,2301,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(SHANG HAI),9800,48KK-55KM,SFF-100DS,120,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
MPTJ,2,20211227,20211220,IN,MIKIPULLEY(SHANG HAI),9800,48KK-55KM,SFF-100DS,100,RMB,432,,2302,,,MIKIPULLEY(SHANG HAI),9800
