据点ID,区分,受注日期,客户希望纳期,销售GPR内外,英文顾客,顧客業種C,规格型号,产品名称,注残数量,货币,不含税价格,成本金额,中分类C,供应商名称,供应商集团内外,终端用户英文,终端用户行业C,ID
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,QX40,10,RMB,369.9115,,3302,其他,OUT,包利思特,1910,720
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J3ENCBL2M-A1-L,40,RMB,88.4956,,3302,其他,OUT,包利思特,9099,721
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,QX40,20,RMB,369.9115,,3302,其他,OUT,包利思特,9099,722
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,Q55B,20,RMB,409.7345,,3302,其他,OUT,包利思特,9099,723
MPSH,2,20211229,20220218,OUT,BITPASS,8000,071283500,CPU-36-A-12B-14B,2,RMB,381,,2901,MPJP,IN,上海联泰,1190,724
MPSH,2,20211229,20220325,OUT,BITPASS,8000,124758000,BXR-14-10-038-24V-28DIN,1,RMB,943,,1401,MPJP,IN,哈工大,8020,725
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,126636100,SFC-040SA2-16B-20B,3,RMB,103,,2301,MPTJ,OUT,深圳易天,1190,726
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-030ABN-10BHA-12BHA,1,RMB,42,,2202,MPTJ,OUT,苏州迈为,1190,727
MPSH,2,20211229,20211229,OUT,BITPASS,8000,,ALS-040ARN-14BHA-15BHA,50,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,728
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-040ARN-14BHA-15BHA,50,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,729
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-040ARN-10BHA-14BHA,10,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,730
MPSH,2,20211229,20220114,OUT,BITPASS,8000,121666600,SFC-030SA2-8B-14B,1,RMB,43,,2301,MPTJ,OUT,上海联泰,1190,731
MPSH,2,20211229,20220110,OUT,HEXI,8000,125755300,SFF-080SS-28K-32KK,12,RMB,357,,2302,MPTJ,OUT,东莞普锐米勒,9004,732
MPSH,2,20211229,20211229,OUT,BITPASS,8000,123142500,PSL-D-28,1,RMB,404,,2602,MPTJ,OUT,安徽大华,1140,733
MPSH,2,20211229,20211229,OUT,BITPASS,8000,123006700,SFC-080SA2-24B-32B,2,RMB,285,,2301,MPTJ,OUT,上海易孚迪,9099,734
MPSH,2,20211229,20220225,OUT,BITPASS,8000,125065100,SFF-090DS-30K-38K,1,RMB,462,,2302,MPTJ,OUT,上海申璞,9099,735
MPSH,2,20211229,20210720,OUT,BITPASS,8000,121344300,SFC-020SA2,34,RMB,41,,2301,MPTJ,OUT,,,736
MPSH,2,20211229,20220304,OUT,DAIDO-ROBOT,8000,124949300,SFS-10S-25M-32H,4,RMB,919,,2302,MPJP,IN,喜开理,1910,737
MPSH,2,20211229,20220304,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-24BH-25B,18,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,738
MPSH,2,20211229,20220225,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-24BH-25B,6,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,739
MPSH,2,20211229,20220104,OUT,RUJIANG-SHENZHENG,8000,121722200,SFC-040SA2-12B-19B,99,RMB,53,,2301,MPTJ,OUT,东莞科隆威,1190,740
MPSH,2,20211229,20211228,OUT,RUJIANG-SHENZHENG,8000,121304800,SFC-030SA2-5B-11B,4,RMB,43,,2301,MPTJ,OUT,深圳世宗,1190,741
MPSH,2,20211229,20220104,OUT,RUJIANG-SHENZHENG,8000,122027600,SFC-060SA2-17B-24B,1,RMB,135,,2301,MPTJ,OUT,深圳轴心,1190,742
MPSH,2,20211229,20220104,OUT,LEINIER,0100,121487700,SFC-035SA2-10B-14B,40,RMB,82,,2301,MPTJ,OUT,南京协辰,1190,743
MPSH,2,20211229,20220130,OUT,TIANJIN AOXIANG,8000,124757900,BXR-12-10-030-24V-24DIN,10,RMB,776,,1401,MPJP,IN,北京良工,1010,744
MPSH,2,20211229,20220107,OUT,BITPASS,8000,,BXL-08-10N-004-24V-14,1,RMB,217,,1401,MPTJ,OUT,北京北一,9099,745
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121830200,SFC-040DA2-16B-19B,4,RMB,73,,2301,MPTJ,OUT,上海联泰,1190,746
MPSH,2,20211229,20220222,OUT,BITPASS,8000,122648200,121-08-10G,10,RMB,1600,,1302,MPJP,IN,南京晶升,2190,747
MPSH,2,20211229,20211229,OUT,BITPASS,8000,123149000,PSL-G-55-C,1,RMB,259,,2602,MPTJ,OUT,上海东富龙,1820,748
MPSH,2,20211229,20211229,OUT,BITPASS,8000,122998700,SFC-080DA2-22B-32B,10,RMB,333,,2301,MPTJ,OUT,上海东富龙,1820,749
MPSH,2,20211229,20220104,OUT,RUJIANG-SHENZHENG,8000,121478200,SFC-040DA2-12B-19B,43,RMB,73,,2301,MPTJ,OUT,东莞科隆威,1190,750
MPSH,2,20211229,20220114,OUT,RUJIANG-SHENZHENG,8000,121478200,SFC-040DA2-12B-19B,60,RMB,73,,2301,MPTJ,OUT,深圳世宗,1190,751
MPSH,2,20211229,20211210,OUT,TIANJIN AOXIANG,8000,125974800,SFC-025DA2-10B-10B,1,RMB,123,,2301,MPTJ,OUT,廊坊正淇,1520,752
MPSH,2,20211229,20220106,OUT,TSUGAMI,1000,121937300,SFC-050SA2-18B-16BC,6,RMB,273,,2301,MPTJ,OUT,津上精密,1090,753
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,121937300,SFC-050SA2-18B-16BC,6,RMB,273,,2301,MPTJ,OUT,津上精密,1090,754
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J3BUS03M,50,RMB,219.469,,3302,其他,OUT,包利思特,9099,755
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,Q52B,10,RMB,341.5929,,3302,其他,OUT,包利思特,9099,756
MPSH,2,20211229,20211230,OUT,POLYSTAR,1900,123145500,PSL-G-20,100,RMB,144.2478,,2602,MPTJ,OUT,包利思特,9099,757
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,121729200,SFC-050DA2-17B-19B,2,RMB,191,,2301,MPTJ,OUT,深圳易天,1190,758
MPSH,2,20211229,20220211,OUT,BITPASS,8000,104641500,SFS-09S,2,RMB,399,,2302,MPJP,IN,上海联泰,1190,759
MPSH,2,20211229,20211230,OUT,BITPASS,8000,121503400,SFC-040DA2-15B-19B,2,RMB,73,,2301,MPTJ,OUT,昆山鸿仕达,1140,760
MPSH,2,20211229,20220119,OUT,BITPASS,8000,122025600,SFF-100DS-35K-40K,8,RMB,558,,2302,MPTJ,OUT,上海意特利,1090,761
MPSH,2,20211229,20220119,OUT,BITPASS,8000,125980500,SFF-100DS-40K-40K,2,RMB,558,,2302,MPTJ,OUT,上海意特利,1090,762
MPSH,2,20211229,20220108,OUT,BITPASS,8000,105011100,TT-1X-01-8-8-2NM,20,RMB,690,,3105,MPJP,IN,绍兴威顿,9099,763
MPSH,2,20211229,20220124,OUT,BITPASS,8000,123146100,PSL-G-32,1,RMB,116,,2602,MPTJ,OUT,易孚迪,9099,764
MPSH,2,20211229,20220106,OUT,BITPASS,8000,124550000,SFF-100SS-35K-40K,2,RMB,442,,2302,MPTJ,OUT,上海阔钧,9099,765
MPSH,2,20211229,20220104,OUT,BITPASS,8000,123146100,PSL-G-32,5,RMB,116,,2602,MPTJ,OUT,上海易孚迪,9099,766
MPSH,2,20211229,20220119,OUT,BITPASS,8000,131056400,SFF-100DS-38K-38K-450N,5,RMB,845,,2302,MPJP,IN,山东豪迈,0920,767
MPSH,2,20211229,20211230,OUT,BITPASS,8000,127644700,SFF-100DS-38K-38K,4,RMB,558,,2302,MPTJ,OUT,山东豪迈,0920,768
MPSH,2,20211229,20220115,OUT,SHENGTONG,8000,,ALS-065ARN-25BHA-35BHA,150,RMB,121,,2202,MPTJ,OUT,沈阳机床,1010,769
MPSH,2,20211229,20220125,OUT,SHENGTONG,8000,,ALS-065ARN-25BHA-35BHA,50,RMB,121,,2202,MPTJ,OUT,沈阳机床,1010,770
MPSH,2,20211229,20220225,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-25B-25BH,2,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,771
MPSH,2,20211229,20220106,OUT,TIANJIN AOXIANG,8000,100021300,P-124-MA-18,1,RMB,271,,3101,MPTJ,OUT,北京纽朗,1910,772
MPSH,2,20211229,20211216,OUT,TIANJIN AOXIANG,8000,100021300,P-124-MA-18,10,RMB,271,,3101,MPTJ,OUT,北京纽朗包装,1910,773
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,130677300,SFF-090SS-32K-35K-300N,21,RMB,635.3982,,2302,MPJP,IN,津上精密,1090,774
MPSH,2,20211229,20220216,OUT,TSUGAMI,1000,130677300,SFF-090SS-32K-35K-300N,7,RMB,635.3982,,2302,MPJP,IN,津上精密,1090,775
MPSH,2,20211229,20220316,OUT,TSUGAMI,1000,130677300,SFF-090SS-32K-35K-300N,3,RMB,635.3982,,2302,MPJP,IN,津上精密,1090,776
MPSH,2,20211229,20220207,OUT,TSUGAMI,1000,130677300,SFF-090SS-32K-35K-300N,2,RMB,635.3982,,2302,MPJP,IN,津上精密,1090,777
MPSH,2,20211229,20220307,OUT,TSUGAMI,1000,130677300,SFF-090SS-32K-35K-300N,18,RMB,635.3982,,2302,MPJP,IN,津上精密,1090,778
MPSH,2,20211229,20210730,OUT,TIANJIN AOXIANG,8000,660029,546.21.3.4（660029）,50,RMB,2500,,1501,其他,OUT,北京航天五院,0140,779
MPSH,2,20211229,20220106,OUT,TSUGAMI,1000,121931700,SFC-050SA2-19B-19B,6,RMB,179,,2301,MPTJ,OUT,津上精密,1090,780
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,121931700,SFC-050SA2-19B-19B,5,RMB,179,,2301,MPTJ,OUT,津上精密,1090,781
MPSH,2,20211229,20220207,OUT,TSUGAMI,1000,129915300,SFM-120SS-48B-50B-600N-G2.5/10000,22,RMB,2007,,2302,MPJP,IN,津上精密,1090,782
MPSH,2,20211229,20220207,OUT,TSUGAMI,1000,127327600,SFC-050SA2-18BJ-19BJ,39,RMB,296,,2301,MPJP,IN,津上精密,1090,783
MPSH,2,20211229,20220307,OUT,TSUGAMI,1000,129915300,SFM-120SS-48B-50B-600N-G2.5/10000,33,RMB,2007,,2302,MPJP,IN,津上精密,1090,784
MPSH,2,20211229,20220110,OUT,TSUGAMI,1000,123146900,PSL-G-55,13,RMB,117,,2602,MPTJ,OUT,津上精密,1090,785
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,20,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,786
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,MR-J4-20B,2,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,787
MPSH,2,20211229,20211120,OUT,POLYSTAR,1900,,MR-J4-20B,10,RMB,1802.6549,,3401,其他,OUT,包利思特,1910,788
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,MR-J4-20B,35,RMB,1802.6549,,3401,其他,OUT,包利思特,9099,789
MPSH,2,20211229,20220105,OUT,BITPASS,8000,,SFC-080SA2-20BH-22BH,4,RMB,333,,2301,MPTJ,OUT,苏州迈为,1190,790
MPSH,2,20211229,20211229,OUT,BITPASS,8000,129361900,SFC-025DA2-9.525B-10B,15,RMB,60,,2301,MPTJ,OUT,上海联泰,1190,791
MPSH,2,20211229,20220110,OUT,BITPASS,8000,121431600,SFC-010SA2-6B-6B,20,RMB,40,,2301,MPTJ,OUT,昆山杰士德,1190,792
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,,SFC-050SA2-15B-16BH,10,RMB,209,,2301,MPTJ,OUT,深圳易天,1190,793
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,121845400,SFC-040SA2-10B-16B,2,RMB,103,,2301,MPTJ,OUT,深圳易天,1190,794
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,121727700,SFC-035SA2-8B-14B,4,RMB,87,,2301,MPTJ,OUT,深圳易天,1190,795
MPSH,2,20211229,20220106,OUT,BITPASS,8000,121827100,SFC-035SA2-10B-12B,1,RMB,48,,2301,MPTJ,OUT,昆山杰士德,1190,796
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-040ARN-10BHA-19BHA,150,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,797
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-040ARN-10BHA-19BHA,50,RMB,45,,2202,MPTJ,OUT,苏州迈为,1190,798
MPSH,2,20211229,20220104,OUT,BITPASS,8000,122998100,SFC-080DA2-20B-35B,1,RMB,333,,2301,MPTJ,OUT,江苏亚威,1090,799
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121830900,SFC-060DA2-28B-28B,2,RMB,159,,2301,MPTJ,OUT,上海联泰,1190,800
MPSH,2,20211229,20211231,OUT,BITPASS,8000,121727700,SFC-035SA2-8B-14B,20,RMB,48,,2301,MPTJ,OUT,昆山杰士德,1190,801
MPSH,2,20211229,20220105,OUT,BITPASS,8000,,ALS-040ARN-12BHA-19BHA,492,RMB,45,,2202,MPTJ,OUT,湖南蓝思,1290,802
MPSH,2,20211229,20220219,OUT,THK,1000,104726000,SFS-12S-35M-40M,3,RMB,1350,,2302,MPJP,IN,常州THK,1290,803
MPSH,2,20211229,20220105,OUT,TIANJIN AOXIANG,8000,,CS-10-33N 24V 20DIN,1,RMB,266,,1301,MPTJ,OUT,北京奥瑞金,9092,804
MPSH,2,20211229,20211220,OUT,TIANJIN AOXIANG,8000,664253,546.32.3.4(664253),2,RMB,9000,,1501,其他,OUT,大力丰,9090,805
MPSH,2,20211229,20211201,OUT,TIANJIN AOXIANG,8000,664253,546.32.3.4(664253),3,RMB,9000,,1501,其他,OUT,大力丰,9090,806
MPSH,2,20211229,20211224,OUT,MITSUBISHI,0100,128884000,BXW-03-10-82,20,RMB,146.15,,1201,MPTW,OUT,三菱电机,0140,807
MPSH,2,20211229,20211224,OUT,MITSUBISHI,0100,128884000,BXW-03-10-82,20,RMB,146.15,,1201,MPTW,OUT,三菱电机,0140,808
MPSH,2,20211229,20211224,OUT,MITSUBISHI,0100,128884000,BXW-03-10-82,20,RMB,146.15,,1201,MPTW,OUT,三菱电机,0140,809
MPSH,2,20211229,20220220,OUT,SANYING,8000,033070700,SD-38B-9R,10,RMB,412,,3107,MPJP,IN,三英智能,1090,810
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,Q64TCTTN,20,RMB,1929.2035,,3302,其他,OUT,包利思特,1910,811
MPSH,2,20211229,20210720,OUT,POLYSTAR,1900,,GT2710-STBD,20,RMB,7892.0354,,3302,其他,OUT,包利思特,1910,812
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,GT2710-STBD,10,RMB,7892.0354,,3302,其他,OUT,包利思特,1910,813
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,Q64TCTTN,10,RMB,1929.2035,,3302,其他,OUT,包利思特,1910,814
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,GT2710-STBD,1,RMB,7892.0354,,3302,其他,OUT,包利思特,1910,815
MPSH,2,20211229,20210730,OUT,POLYSTAR,1900,,Q64TCTTN,1,RMB,1929.2035,,3302,其他,OUT,包利思特,1910,816
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,Q64TCTTN,20,RMB,1929.2035,,3302,其他,OUT,包利思特,9099,817
MPSH,2,20211229,20220430,OUT,POLYSTAR,1900,,GT2710-STBD,10,RMB,7892.0354,,3302,其他,OUT,包利思特,9099,818
MPSH,2,20211229,20220105,OUT,BITPASS,8000,121822200,SFC-060DA2-20B-24B,3,RMB,159,,2301,MPTJ,OUT,杭州长川,1510,819
MPSH,2,20211229,20220104,OUT,BITPASS,8000,121585600,SFC-020SA2-6B-8B,20,RMB,41,,2301,MPTJ,OUT,苏州迈为,1190,820
MPSH,2,20211229,20220104,OUT,BITPASS,8000,121851600,SFC-050SA2-16B-16B,1,RMB,75,,2301,MPTJ,OUT,昆山杰士德,1190,821
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,122029900,SFC-050DA2-17B-24B,3,RMB,191,,2301,MPTJ,OUT,深圳易天,1190,822
MPSH,2,20211229,20220106,OUT,FTS-SHENZHENG,8000,121605000,SFC-040DA2-12B-16B,4,RMB,136,,2301,MPTJ,OUT,深圳易天,1190,823
MPSH,2,20211229,20220106,OUT,BITPASS,8000,122029900,SFC-050DA2-17B-24B,1,RMB,101,,2301,MPTJ,OUT,昆山杰士德,1190,824
MPSH,2,20211229,20220114,OUT,BITPASS,8000,121733000,SFC-060DA2-20B-25B,1,RMB,159,,2301,MPTJ,OUT,上海联泰,1190,825
MPSH,2,20211229,20211228,OUT,BITPASS,8000,121461700,SFC-040SA2-14B-14B,300,RMB,53,,2301,MPTJ,OUT,苏州赛腾,1590,826
MPSH,2,20211229,20220106,OUT,BITPASS,8000,,SFF-100SS-35K-38K,2,RMB,442,,2302,MPTJ,OUT,上海阔钧,9099,827
MPSH,2,20211229,20220107,OUT,BITPASS,8000,,ALS-095ARN-35BHA-40BHA,1,RMB,318,,2202,MPTJ,OUT,上海东富龙,1820,828
MPSH,2,20211229,20220130,OUT,TIANJIN AOXIANG,8000,108924000,DL 13.14-04,2,RMB,5333,,2902,MPJP,IN,太平洋制罐,9092,829
MPSH,2,20211229,20220105,OUT,TIANJIN AOXIANG,8000,,SFC-050SA2-15B-19K,5,RMB,167,,2301,MPTJ,OUT,天津七所高科技,1910,830
MPSH,2,20211229,20220401,OUT,TSUGAMI,1000,121859100,SFC-050DA2-14B-15B,2,RMB,252,,2301,MPTJ,OUT,津上精密,1090,831
MPSH,2,20211229,20220220,OUT,TIANRUICHENG,8000,676177,546.25.4.5（676177）,10,RMB,15700,,1501,其他,OUT,海螺集团,9090,832
MPSH,2,20211229,20211231,OUT,TIANRUICHENG,8000,676177,546.25.4.5（676177）,2,RMB,16500,,1501,其他,OUT,海螺集团,9090,833
MPSH,2,20211229,20220310,OUT,TIANJIN AOXIANG,8000,103191300,102-05-13 24V 15DIN,30,RMB,241,,1101,MPJP,IN,北京大学,1410,834
MPSH,2,20211229,20220121,OUT,SG GEAR MOTOR,0100,126953000,BXL-12-10N-05,12,RMB,333,,1401,MPTJ,OUT,史克马,0140,835
MPSH,2,20211229,20220121,OUT,SG GEAR MOTOR,0100,126953000,BXL-12-10N-05,12,RMB,333,,1401,MPTJ,OUT,史克马,0140,836
MPSH,2,20211229,20220422,OUT,THK,1000,121831500,SFC-060SA2-30B-30B,1,RMB,310,,2301,MPTJ,OUT,THK(常州）,1290,837
MPSH,2,20211229,20211210,OUT,TIANJIN AOXIANG,8000,122890900,ALS-055-R-22B-28B,1,RMB,129,,2202,MPTJ,OUT,唐山爱信,1030,838
MPSH,2,20211229,20220106,OUT,TIANJIN AOXIANG,8000,100013400,P-86-MA-14,1,RMB,157,,3101,MPTJ,OUT,北京纽朗,1910,839
MPSH,2,20211229,20211216,OUT,TIANJIN AOXIANG,8000,100047200,AP-124-MA-19,8,RMB,372,,3101,MPTJ,OUT,北京纽朗包装,1910,840
MPSH,2,20211229,20211220,OUT,TIANJIN AOXIANG,8000,123150300,PSL-K-14,4,RMB,63,,2602,MPTJ,OUT,天津安瑞,9099,841
MPSH,2,20211229,20220106,OUT,TIANJIN AOXIANG,8000,,BXL-10-10N-015-24V-20,6,RMB,309,,1401,MPTJ,OUT,力姆泰克,0330,842
MPSH,2,20211229,20220115,OUT,TSUGAMI,1000,129303600,SFF-060SS-T011N,20,RMB,669,,2302,MPJP,IN,津上精密,1090,843
MPSH,2,20211229,20220116,OUT,TSUGAMI,1000,129303600,SFF-060SS-T011N,5,RMB,669,,2302,MPJP,IN,津上精密,1090,844
MPSH,2,20211229,20220112,OUT,YNCCN,1000,121588100,SFC-050DA2-10B-12B,14,RMB,248,,2301,MPTJ,OUT,亿达日平,1090,845
MPSH,2,20211229,20220118,OUT,YNCCN,1000,121588100,SFC-050DA2-10B-12B,5,RMB,248,,2301,MPTJ,OUT,亿达日平,1090,846
MPSH,2,20211229,20220104,OUT,LEINIER,0100,,SFC-035SA2-12B-19BH,40,RMB,113,,2301,MPTJ,OUT,南京协辰,1190,847
MPSH,2,20211229,20211231,OUT,BITPASS,8000,,SFC-025DA2-11B-14B,8,RMB,60,,2301,MPTJ,OUT,苏州迈为,1190,848
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-030ARN-10BHA-14BHA,200,RMB,42,,2202,MPTJ,OUT,苏州迈为,1190,849
MPSH,2,20211229,20211230,OUT,BITPASS,8000,,ALS-030ARN-10BHA-14BHA,100,RMB,42,,2202,MPTJ,OUT,苏州迈为,1190,850
MPSH,2,20211229,20220308,OUT,BITPASS,8000,127890200,SFC-055SA2-15B-19B,1,RMB,275,,2301,MPJP,IN,苏州赛腾,1590,851
MPSH,2,20211229,20220114,OUT,BITPASS,8000,129882300,SFF-120SS-45K-55KM-600N,20,RMB,998,,2302,MPJP,IN,河北廊坊,1030,852
MPSH,2,20211229,20220228,OUT,BITPASS,8000,129882300,SFF-120SS-45K-55KM-600N,30,RMB,998,,2302,MPJP,IN,河北廊坊,1030,853
MPSH,2,20211229,20211229,OUT,BITPASS,8000,123145900,PSL-G-28,2,RMB,100,,2602,MPTJ,OUT,安徽大华,1140,854
MPSH,2,20211229,20220119,OUT,BITPASS,8000,,SFF-090DS-38K-40K,1,RMB,462,,2302,MPTJ,OUT,上海意特利,1090,855
MPSH,2,20211229,20220217,OUT,BITPASS,8000,104270800,CF-X-004-02,1,RMB,276,,2101,MPJP,IN,无锡洋马,9099,856
MPSH,2,20211229,20220115,OUT,BITPASS,8000,,SFF-090DS-38K-40K,20,RMB,462,,2302,MPTJ,OUT,上海意特利,1090,857
MPSH,2,20211229,20220215,OUT,BITPASS,8000,,SFF-090DS-38K-40K,20,RMB,462,,2302,MPTJ,OUT,上海意特利,1090,858
MPSH,2,20211229,20220107,OUT,BITPASS,8000,125192700,SFC-040DA2-15BH-19BH,10,RMB,181,,2301,MPTJ,OUT,上海昱品,9099,859
MPSH,2,20211229,20220215,OUT,BITPASS,8000,,SFF-090DS-38K-40K,2,RMB,462,,2302,MPTJ,OUT,上海意特利,1090,860
MPSH,2,20211229,20220107,OUT,BITPASS,8000,121847300,SFC-060SA2-24B-28B,4,RMB,135,,2301,MPTJ,OUT,上海联泰,1190,861
MPSH,2,20211229,20210720,OUT,BITPASS,8000,121879900,SFC-010DA2,448,RMB,60,,2301,MPTJ,OUT,,,862
MPSH,2,20211229,20210720,OUT,BITPASS,8000,121437500,SFC-030DA2,6,RMB,61,,2301,MPTJ,OUT,,,863
MPSH,2,20211229,20210520,OUT,TIANJIN AOXIANG,8000,675859,546.21.3.4（675859）,5,RMB,2600,,1501,其他,OUT,北京第208所,0340,864
MPSH,2,20211229,20211110,OUT,TIANJIN AOXIANG,8000,675859,546.21.3.4（675859）,50,RMB,2600,,1501,其他,OUT,北京第208所,0340,865
MPSH,2,20211229,20220105,OUT,TIANJIN AOXIANG,8000,,SFC-050SA2-18B-22K,5,RMB,167,,2301,MPTJ,OUT,天津七所高科技,1910,866
MPSH,2,20211229,20220106,OUT,TSUGAMI,1000,122565700,SFC-060SA2-18B-16BC,6,RMB,385,,2301,MPTJ,OUT,津上精密,1090,867
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,122565700,SFC-060SA2-18B-16BC,5,RMB,385,,2301,MPTJ,OUT,津上精密,1090,868
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,126284000,SFF-070SS-32B-35BS-100N,25,RMB,417,,2302,MPJP,IN,津上精密,1090,869
MPSH,2,20211229,20220304,OUT,TSUGAMI,1000,126284000,SFF-070SS-32B-35BS-100N,5,RMB,417,,2302,MPJP,IN,津上精密,1090,870
MPSH,2,20211229,20220207,OUT,TSUGAMI,1000,127412600,SRG-035CS-T006,50,RMB,278,,2303,MPJP,IN,津上精密,1090,871
MPSH,2,20211229,20220405,OUT,TSUGAMI,1000,126284000,SFF-070SS-32B-35BS-100N,10,RMB,417,,2302,MPJP,IN,津上精密,1090,872
MPSH,2,20211229,20220105,OUT,ACE,8000,,ALS-055ARN-19BHA-26BHA,1,RMB,106,,2202,MPTJ,OUT,,,873
MPSH,2,20211229,20211229,OUT,ACE,8000,122997300,SFC-080DA2-20B-22B,6,RMB,263,,2301,MPTJ,OUT,廊坊福玛特,1990,874
MPSH,2,20211229,20220105,OUT,ACE,8000,,SFC-050DA2-T348,100,RMB,218,,2301,MPTJ,OUT,立达常州纺织,2310,875
MPSH,2,20211229,20211208,OUT,ACE,8000,121265900,SFF-100DS-32K-32K,1,RMB,513,,2302,MPTJ,OUT,青岛高测,1010,876
MPSH,2,20211229,20211215,OUT,ACE,8000,,ALS-065ARN-24BHA-25BHA,200,RMB,114,,2202,MPTJ,OUT,宁波海天,1010,877
MPSH,2,20211229,20211229,OUT,ACE,8000,,SRG-070AS-T008,15,RMB,517,,2303,MPTJ,OUT,宁波海天,1010,878
MPSH,2,20211229,20211229,OUT,ACE,8000,,ALS-065ARN-24BHA-25BHA,150,RMB,114,,2202,MPTJ,OUT,宁波海天,1010,879
MPSH,2,20211229,20211210,OUT,KENMEITE,8000,669151,558.14.1.1（669151）,32,RMB,4200,,1501,其他,OUT,苏州肯美特,9090,880
MPSH,2,20211229,20211222,OUT,ACE,8000,,ALS-055ARN-22BHA-28BHA,10,RMB,106,,2202,MPTJ,OUT,,,881
MPSH,2,20211229,20220105,OUT,ACE,8000,,111-12-13N 24V,1,RMB,201,,1301,MPTJ,OUT,,,882
MPSH,2,20211229,20211229,OUT,ACE,8000,,ALS-065ARN-24BHA-25BHA,192,RMB,114,,2202,MPTJ,OUT,宁波海天,1010,883
MPSH,2,20211229,20220105,OUT,ACE,8000,,ALS-065ARN-24BHA-25BHA,200,RMB,114,,2202,MPTJ,OUT,宁波海天,1010,884
MPSH,2,20211229,20220105,OUT,NICHIDEN,8000,121694900,SFC-040DA2-10B-12B,10,RMB,192,,2301,MPTJ,OUT,罗姆半导体,1190,885
MPSH,2,20211229,20220108,OUT,STAR PRECISION,1000,,SFC-050SA2-T184,60,RMB,192,,2301,MPTJ,OUT,斯大精密,1090,886
MPSH,2,20211229,20220108,OUT,STAR PRECISION,1000,,SFC-050SA2-T196,20,RMB,192,,2301,MPTJ,OUT,斯大精密,1090,887
MPSH,2,20211229,20220104,OUT,ANSEN,8000,,111-12-11N 24V 30JIS,2,RMB,247,,1301,MPTJ,OUT,,,888
MPSH,2,20211229,20220220,OUT,ANSEN,8000,123909800,BXW-03-10S-24V-8,70,RMB,209,,1201,MPJP,IN,,,889
MPSH,2,20211229,20220117,OUT,ANSEN,8000,121932100,SFC-050SA2-18B-22B,2,RMB,167,,2301,MPTJ,OUT,,,890
MPSH,2,20211229,20220114,OUT,MISUMI,8000,121276700,SFC-035DA2-10B-14B,4,RMB,143.59,,2301,MPTJ,OUT,米思米,8020,891
MPSH,2,20211229,20220114,OUT,MISUMI,8000,121925300,SFC-050DA2-19B-25B,1,RMB,225.64,,2301,MPTJ,OUT,米思米,8020,892
MPSH,2,20211229,20220104,OUT,OKUMA,1000,123004100,SFC-080DA2-35B-35B,1,RMB,352,,2301,MPTJ,OUT,北一大隈,1090,893
